timestamp,node_id,node_role,gothx_6g_device_class,gothx_6g_load,gothx_6g_holographic_factor,gothx_6g_digital_twin_sync,gothx_6g_neuro_interface,gothx_6g_neural_latency_ms,gothx_6g_neural_bandwidth_mbps,gothx_6g_energy_harvesting,gothx_6g_harvested_power_mw,gothx_6g_cpu_pct,gothx_6g_mem_pct,gothx_6g_massive_conn,gothx_6g_rssi_dbm,gothx_6g_ultra_latency_ms,gothx_6g_throughput_gbps,gothx_6g_packet_loss_pct,gothx_6g_temp_C,gothx_6g_battery_pct,allocated_cpu_pct,allocated_bw_mbps,node_degree,num_neighbors,mobility_flag,generator
2026-07-08T02:26:58.652354,RIS_001,ris,6g_device,0.1,1.0,0.8991,0,0.0,0.0,0,0.0,29.527,35.211,24,-46.46,1.9744,0.06376,0.993075,33.974,99.185,37.93,72.091504,2,2,0,6G-GothX
2026-07-08T02:26:58.662354,RIS_001,ris,6g_device,0.337,1.0,0.8996,0,0.0,0.0,0,0.0,33.471,5.556,29,-45.45,0.01,0.030421,0.575506,31.812,96.163,41.137,36.905827,2,2,0,6G-GothX
2026-07-08T02:26:58.672354,WEARABLE_01,wearable_sensor,6g_wearable,0.402,1.0,0.9356,0,0.0,0.0,1,3.618,32.983,16.126,31,-65.58,0.01,0.0,0.908901,36.373,98.131,39.969,0.0,1,1,0,6G-GothX
2026-07-08T02:26:58.682354,WEARABLE_02,wearable_sensor,6g_wearable,0.1,1.0,0.9268,0,0.0,0.0,0,0.0,-0.418,-16.65,30,-57.6,1.5095,0.036118,1.292745,32.483,99.325,3.089,41.682818,1,1,0,6G-GothX
2026-07-08T02:26:58.692354,WEARABLE_02,wearable_sensor,6g_wearable,0.1,1.0,0.9815,1,3.344,5.173,1,5.428,7.026,6.736,15,-57.35,0.9241,0.054631,0.634108,29.837,99.117,15.085,63.765585,1,1,0,6G-GothX
2026-07-08T02:26:58.702354,WEARABLE_01,wearable_sensor,6g_wearable,0.1,1.0,0.9371,0,0.0,0.0,1,5.287,2.839,9.784,777,-59.83,36.10615699892721,0.002107,0.309796,38.762,99.738,5.705,2.353328,1,1,0,6G-GothX
2026-07-08T02:26:58.712354,GW_01,gateway,6g_ris,0.276,2.283274417368026,0.29520720339342654,1,1.773,9.078,0,0.0,13.489,5.929,49,-51.04,0.9263,0.233367,0.318136,38.168,99.343,25.534,289.360062,5,5,0,6G-GothX
2026-07-08T02:26:58.722354,GW_01,gateway,6g_ris,0.17,1.0,0.9829,0,0.0,0.0,1,8.214,8.489,2.198,11,-48.6,0.6826,0.005791,0.73959,28.3,99.172,15.405,7.02608,5,5,0,6G-GothX
2026-07-08T02:26:58.732354,RIS_001,ris,6g_device,0.1,9.15,0.8734,0,0.0,0.0,0,0.0,0.506,-7.029,18,-50.83,1.3873,0.219038,1.075286,35.931,43.847503445556995,10.992,235.89041,2,2,0,6G-GothX
2026-07-08T02:26:58.742354,WARD_01,ward_sensor,6g_ward,0.434,17.82,0.9176,1,0.978,3.282,0,0.0,30.938,28.263,8,-54.05,0.7624,1.280389,0.0,36.424,99.797,43.428,1671.217994,1,1,0,6G-GothX
2026-07-08T02:26:58.752354,CLOUD_01,cloud_server,6g_cloud_ai,0.1,1.0,0.9189,1,2.213,6.135,1,0.252,-7.488,-13.31,1,-60.33,1.1194,0.031075,0.79094,31.797,99.992,-1.197,34.975286,1,1,0,6G-GothX
2026-07-08T02:26:58.762354,WEARABLE_01,wearable_sensor,6g_wearable,0.36,1.0,0.937,0,0.0,0.0,1,0.074,15.982,5.802,46,-58.12,0.6851,0.054024,0.28311,36.344,99.18,26.719,70.739295,1,1,0,6G-GothX
2026-07-08T02:26:58.772354,WARD_01,ward_sensor,6g_ward,0.25,6.65,0.9532,0,0.0,0.0,0,0.0,-17.182,-0.768,16,-44.21,0.8319,0.784157,0.161118,37.866,98.363,-13.161,992.827093,1,1,0,6G-GothX
2026-07-08T02:26:58.782354,CLOUD_01,cloud_server,6g_cloud_ai,0.1,1.0,0.8528,0,0.0,0.0,0,0.0,19.491,-3.234,25,-42.52,1.3024,0.0,0.5511,28.42,99.2,27.579,0.0,1,1,0,6G-GothX
2026-07-08T02:26:58.792354,6G_CORE,6g_core,6g_core,0.156,1.0,0.8525,0,0.0,0.0,1,8.883,-0.66,12.165,22,-39.39,0.5931,0.011973,0.768911,36.29,98.758,7.723,14.463252,3,3,0,6G-GothX
2026-07-08T02:26:58.802354,WARD_01,ward_sensor,6g_ward,0.333,1.0,0.9515,0,0.0,0.0,1,7.741,18.117,11.735,22,-36.57,1.4261,0.062934,0.618801,29.918,98.327,21.763,72.604659,1,1,0,6G-GothX
2026-07-08T02:26:58.812354,6G_CORE,6g_core,6g_core,0.414,18.28,0.9785,0,0.0,0.0,1,9.734,21.675,1.347,37,-47.09,0.8783,0.872374,0.145617,29.904,99.624,37.519,1092.082488,3,3,0,6G-GothX
2026-07-08T02:26:58.822354,EDGE_AI_01,edge_server,6g_edge_ai,0.129,1.0,0.9687,1,4.187,6.723,1,2.998,16.974,13.742,1,-56.23,0.3359,0.031113,0.724687,32.663,99.838,30.834,35.009483,2,2,0,6G-GothX
2026-07-08T02:26:58.832354,CLOUD_01,cloud_server,6g_cloud_ai,0.1,18.78,0.8647,0,0.0,0.0,0,0.0,8.902,-2.998,28,-44.44,1.3069,0.0,0.822637,31.591,99.527,14.225,0.0,1,1,0,6G-GothX
2026-07-08T02:26:58.842354,RIS_001,ris,6g_device,0.1,1.0,0.9891,0,0.0,0.0,1,2.716,6.986,1.479,13,-60.46,0.01,0.001897,0.158639,28.691,99.358,14.839,2.232914,2,2,0,6G-GothX
2026-07-08T02:26:58.852354,WEARABLE_02,wearable_sensor,6g_wearable,0.153,1.0,0.9411,1,2.708,5.506,0,0.0,7.763,-15.761,17,-47.52,0.1863,0.0,1.744848,35.423,98.665,18.491,0.0,1,1,0,6G-GothX
2026-07-08T02:26:58.862354,WEARABLE_01,wearable_sensor,6g_wearable,0.194,5.76,0.9443,1,1.005,9.979,1,9.65,-9.164,-20.747,42,-55.84,1.1389,0.097784,1.537618,33.423,100.0,-8.804,105.950708,1,1,0,6G-GothX
2026-07-08T02:26:58.872354,WEARABLE_02,wearable_sensor,6g_wearable,0.211,1.0,0.9344,0,0.0,0.0,0,0.0,-0.101,-13.813,24,-60.1,0.3081,0.064664,0.980493,31.498,98.884,7.84,74.547986,1,1,0,6G-GothX
2026-07-08T02:26:58.882354,WEARABLE_01,wearable_sensor,6g_wearable,0.211,13.8,0.921,0,0.0,0.0,0,0.0,5.252,21.502,17,-41.87,0.6788,0.486872,0.49664,32.844,98.784,20.146,569.330555,1,1,0,6G-GothX
2026-07-08T02:26:58.892354,6G_CORE,6g_core,6g_core,0.471,1.0,0.9829,0,0.0,0.0,0,0.0,26.404,1.524,25,-65.39,1.328,0.036258,0.515705,34.248,100.0,38.087,45.409733,3,3,0,6G-GothX
2026-07-08T02:26:58.902354,6G_CORE,6g_core,6g_core,0.412,1.0,0.9172,0,0.0,0.0,0,0.0,2.076,11.011,43,-57.7,0.2701,0.05171,0.483989,38.577,99.722,6.326,62.984741,3,3,0,6G-GothX
2026-07-08T02:26:58.912354,EDGE_AI_01,edge_server,6g_edge_ai,0.525,1.0,0.891,0,0.0,0.0,0,0.0,28.527,16.422,20,-65.95,0.5103,0.032497,0.440656,35.663,96.272,36.785,46.256323,2,2,0,6G-GothX
2026-07-08T02:26:58.922354,WEARABLE_02,wearable_sensor,6g_wearable,0.55,1.0,0.9581,1,0.63,1.207,0,0.0,30.953,16.197,37,-58.14,0.8316,0.07577,0.490887,36.232,97.206,47.747,94.673895,1,1,0,6G-GothX
2026-07-08T02:26:58.932354,WEARABLE_02,wearable_sensor,6g_wearable,0.457,19.55,0.8671,1,0.827,8.636,0,0.0,29.271,14.454,21,-63.02,0.5208,1.153603,0.684928,34.208,98.042,36.778,1520.108459,1,1,0,6G-GothX
2026-07-08T02:26:58.942354,RIS_001,ris,6g_device,0.64,1.0,0.889,0,0.0,0.0,0,0.0,23.421,2.594,16,-61.92,0.6227,0.058242,0.042622,36.376,95.554,40.609,70.254707,2,2,0,6G-GothX
2026-07-08T02:26:58.952354,WEARABLE_01,wearable_sensor,6g_wearable,0.294,1.0,0.8744,1,20.96967232713007,0.5518175462073298,1,7.34,23.036,7.51,27,-56.02,0.6991,0.020866,0.81673,38.549,99.298,31.633,24.58173,1,1,0,6G-GothX
2026-07-08T02:26:58.962354,EDGE_AI_01,edge_server,6g_edge_ai,0.635,1.0,0.8878,0,0.0,0.0,0,0.0,20.564,18.52,34,-59.16,0.01,0.067575,0.949608,37.337,97.771,36.887,90.086054,2,2,0,6G-GothX
2026-07-08T02:26:58.972354,WEARABLE_01,wearable_sensor,6g_wearable,0.1,1.0,0.9874,0,0.0,0.0,1,3.266,17.447,-0.109,1,-50.47,1.2819,0.002661,1.417054,43.425,99.418,21.248,3.080409,1,1,0,6G-GothX
2026-07-08T02:26:58.982354,CLOUD_01,cloud_server,6g_cloud_ai,0.53,1.0,0.983,0,0.0,0.0,1,2.538,24.594,27.468,31,-39.19,0.6207,0.051923,0.415491,31.891,96.996,35.321,70.029515,1,1,0,6G-GothX
2026-07-08T02:26:58.992354,EDGE_AI_01,edge_server,6g_edge_ai,0.186,1.0,0.9898,0,0.0,0.0,0,0.0,5.528,23.237,19,-65.3,0.062,0.055085,1.258573,33.022,99.263,15.059,62.159134,2,2,0,6G-GothX
2026-07-08T02:26:59.002354,CLOUD_01,cloud_server,6g_cloud_ai,0.183,1.0,0.9897,0,0.0,0.0,0,0.0,2.951,-7.573,34,-44.21,1.3901,0.080883,1.527119,33.546,98.978,4.472,94.371738,1,1,0,6G-GothX
2026-07-08T02:26:59.012354,6G_CORE,6g_core,6g_core,0.222,1.0,0.9975,0,0.0,0.0,0,0.0,10.449,2.917,34,-53.21,0.2702,0.028413,0.588927,34.15,99.085,18.267,34.487839,3,3,0,6G-GothX
2026-07-08T02:26:59.022354,EDGE_AI_01,edge_server,6g_edge_ai,0.422,6.22,0.8783,0,0.0,0.0,1,3.366,22.656,12.332,22,-43.55,0.2023,0.468436,0.0,30.159,98.916,30.809,578.334629,2,2,0,6G-GothX
2026-07-08T02:26:59.032354,6G_CORE,6g_core,6g_core,0.383,1.0,0.962,0,0.0,0.0,0,0.0,15.526,10.312,39,-38.24,1.8629,0.019588,0.463138,29.601,96.867,21.2,24.39236,3,3,0,6G-GothX
2026-07-08T02:26:59.042354,RIS_001,ris,6g_device,0.516,1.0,0.8882,1,2.54,4.908,0,0.0,19.982,18.509,52,-51.57,0.01,0.035683,1.224111,37.665,96.213,29.511,42.089319,2,2,0,6G-GothX
2026-07-08T02:26:59.052354,CLOUD_01,cloud_server,6g_cloud_ai,0.644,1.0,0.9668,0,0.0,0.0,1,2.943,38.419,29.227,43,-58.17,0.4399,0.074864,0.822802,38.48,99.708,54.561,96.931995,1,1,0,6G-GothX
2026-07-08T02:26:59.062354,GW_01,gateway,6g_ris,0.143,10.87,0.8974,0,0.0,0.0,0,0.0,-2.169,-0.921,85,-39.15,75.54126973868418,0.0,1.24887,31.714,99.518,0.783,0.0,5,5,0,6G-GothX
2026-07-08T02:26:59.072354,WEARABLE_01,wearable_sensor,6g_wearable,0.1,1.0,0.8694,0,0.0,0.0,0,0.0,13.959,17.795,302,-45.19,102.15764878124105,0.036487,0.679321,33.046,99.406,21.39,40.226133,1,1,0,6G-GothX
2026-07-08T02:26:59.082354,WEARABLE_01,wearable_sensor,6g_wearable,0.207,1.0,0.9458,0,0.0,0.0,1,3.021,4.472,16.524,18,-48.37,1.1792,0.031842,0.60761,35.39,99.166,13.204,39.502747,1,1,0,6G-GothX
2026-07-08T02:26:59.092354,WEARABLE_02,wearable_sensor,6g_wearable,0.343,1.0,0.9684,0,0.0,0.0,1,8.864,15.641,23.738,17,-52.03,0.4505,0.048988,1.258607,34.909,98.381,17.531,56.931531,1,1,0,6G-GothX
2026-07-08T02:26:59.102354,6G_CORE,6g_core,6g_core,0.256,13.68,0.9012,0,0.0,0.0,0,0.0,6.906,-9.73,16,-50.7,1.0913,1.156333,0.852645,44.124,99.07,12.682,1343.481762,3,3,0,6G-GothX
2026-07-08T02:26:59.112354,WEARABLE_01,wearable_sensor,6g_wearable,0.668,1.0,0.8779,0,0.0,0.0,1,7.793,13.179,5.876,43,-55.58,0.0598,0.083163,1.123102,40.601,95.57,26.99,125.893377,1,1,0,6G-GothX
2026-07-08T02:26:59.122354,WARD_01,ward_sensor,6g_ward,0.1,1.0,0.8868,0,0.0,0.0,0,0.0,-3.686,12.227,13,-45.29,0.9764,0.0,0.985832,33.334,99.284,8.026,0.0,1,1,0,6G-GothX
2026-07-08T02:26:59.132354,RIS_001,ris,6g_device,0.611,17.99,0.9505,0,0.0,0.0,0,0.0,24.441,13.762,37,-60.8,1.3536,2.61012,1.083798,37.82,99.143,33.37,3765.835195,2,2,0,6G-GothX
2026-07-08T02:26:59.142354,WARD_01,ward_sensor,6g_ward,0.618,1.0,0.9363,0,0.0,0.0,1,1.359,13.644,-1.722,27,-64.07,0.3536,0.071798,0.573733,37.705,96.307,25.339,102.395789,1,1,0,6G-GothX
2026-07-08T02:26:59.152354,6G_CORE,6g_core,6g_core,0.326,1.0,0.9635,0,0.0,0.0,0,0.0,11.913,2.167,66,-55.55,0.7535,0.042093,1.589635,35.18,97.016,19.835,50.770901,3,3,0,6G-GothX
2026-07-08T02:26:59.162354,WARD_01,ward_sensor,6g_ward,0.107,12.39,0.9618,0,0.0,0.0,1,7.725,18.074,2.395,38,-54.27,0.9012,0.233246,0.531931,40.947,99.521,19.524,267.583636,1,1,0,6G-GothX
2026-07-08T02:26:59.172354,GW_01,gateway,6g_ris,0.447,1.0,0.8708,0,0.0,0.0,1,2.437,0.383,-2.201,18,-54.27,1.5055,0.067107,0.0,30.287,96.914,14.142,77.038334,5,5,0,6G-GothX
2026-07-08T02:26:59.182354,CLOUD_01,cloud_server,6g_cloud_ai,0.18,1.0,0.9062,0,0.0,0.0,0,0.0,17.386,-2.616,28,-42.35,1.3668,0.048283,0.0,31.439,99.265,23.026,58.100942,1,1,0,6G-GothX
2026-07-08T02:26:59.192354,WEARABLE_02,wearable_sensor,6g_wearable,0.1,1.0,0.9715,0,0.0,0.0,0,0.0,32.217,9.389,2,-56.09,1.5502,0.014632,1.657383,30.553,99.502,39.637,16.142646,1,1,0,6G-GothX
2026-07-08T02:26:59.202354,WEARABLE_02,wearable_sensor,6g_wearable,0.101,1.5337872107075528,0.16761676167937734,0,0.0,0.0,0,0.0,-3.092,10.307,10,-57.07,1.3001,0.421685,1.005437,31.653,98.79,4.543,477.861496,1,1,0,6G-GothX
2026-07-08T02:26:59.212354,WEARABLE_01,wearable_sensor,6g_wearable,0.612,1.0,0.881,1,3.794,6.828,0,0.0,35.286,8.489,32,-52.41,0.9203,0.037202,0.022676,34.37,96.951,38.239,49.82857,1,1,0,6G-GothX
2026-07-08T02:26:59.222354,WEARABLE_01,wearable_sensor,6g_wearable,0.136,1.0,0.8785,0,0.0,0.0,0,0.0,-5.932,-12.681,16,-54.2,1.8242,0.026894,1.046902,34.951,99.519,4.083,31.022251,1,1,0,6G-GothX
2026-07-08T02:26:59.232354,WARD_01,ward_sensor,6g_ward,0.225,16.3,0.9491,0,0.0,0.0,0,0.0,38.342,17.612,31,-51.44,0.3458,0.0,0.895648,40.08,98.294,50.014,0.0,1,1,0,6G-GothX
2026-07-08T02:26:59.242354,WARD_01,ward_sensor,6g_ward,0.275,1.0,0.9694,0,0.0,0.0,0,0.0,11.59,13.028,34,-59.88,0.1171,0.011079,0.0,34.038,98.442,17.923,13.952019,1,1,0,6G-GothX
2026-07-08T02:26:59.252354,RIS_001,ris,6g_device,0.554,1.0,0.8839,0,0.0,0.0,0,0.0,16.546,-5.965,35,-67.2,0.3115,0.075385,0.685045,34.915,97.526,23.045,103.839581,2,2,0,6G-GothX
2026-07-08T02:26:59.262354,WEARABLE_01,wearable_sensor,6g_wearable,0.267,1.0,0.9393,0,0.0,0.0,1,7.722,17.223,14.997,14,-53.13,1.2549,0.059871,0.657665,33.736,98.375,25.9,68.772819,1,1,0,6G-GothX
2026-07-08T02:26:59.272354,6G_CORE,6g_core,6g_core,0.449,15.66,0.9148,0,0.0,0.0,1,5.166,26.851,17.806,55,-52.32,0.074,1.013648,0.770021,35.845,96.991,31.767,1162.079068,3,3,0,6G-GothX
2026-07-08T02:26:59.282354,RIS_001,ris,6g_device,0.228,1.0,0.8926,0,0.0,0.0,0,0.0,3.578,11.285,6,-50.56,0.7129,0.019,1.462267,43.226,99.185,7.363,22.355228,2,2,0,6G-GothX
2026-07-08T02:26:59.292354,6G_CORE,6g_core,6g_core,0.423,1.0,0.9301,0,0.0,0.0,1,5.271,1.708,7.041,60,-52.79,1.1383,0.112897,0.836602,35.309,98.177,8.48,147.034323,3,3,0,6G-GothX
2026-07-08T02:26:59.302354,RIS_001,ris,6g_device,0.145,1.0,0.9474,0,0.0,0.0,1,6.798,1.716,-2.883,18,-56.5,0.5821,0.0,1.372697,29.859,99.242,7.196,0.0,2,2,0,6G-GothX
2026-07-08T02:26:59.312354,RIS_001,ris,6g_device,0.637,1.0,0.8822,1,3.207,1.341,0,0.0,23.574,16.591,53,-39.57,0.4549,0.031244,0.031357,34.903,98.389,29.615,38.880008,2,2,0,6G-GothX
2026-07-08T02:26:59.322354,GW_01,gateway,6g_ris,0.487,12.73,0.8558,0,0.0,0.0,0,0.0,25.487,24.592,16,-52.85,0.765,0.436601,0.35067,32.698,98.722,26.071,530.541136,5,5,0,6G-GothX
2026-07-08T02:26:59.332354,6G_CORE,6g_core,6g_core,0.1,15.41,0.9803,0,0.0,0.0,1,3.109,8.324,0.609,41,-39.21,1.4844,1.208024,1.212097,28.063,99.632,16.508,1329.376838,3,3,0,6G-GothX
2026-07-08T02:26:59.342354,WEARABLE_01,wearable_sensor,6g_wearable,0.441,1.0,0.8836,0,0.0,0.0,0,0.0,14.42,19.226,9,-54.91,0.0534,0.061791,0.222477,34.277,96.406,23.28,71.024128,1,1,0,6G-GothX
2026-07-08T02:26:59.352354,EDGE_AI_01,edge_server,6g_edge_ai,0.1,16.62,0.9719,1,1.376,1.66,1,9.871,-3.772,1.125,48,-49.55,0.5701,0.021501,0.634885,36.247,99.795,0.644,24.490832,2,2,0,6G-GothX
2026-07-08T02:26:59.362354,6G_CORE,6g_core,6g_core,0.374,1.0,0.8571,1,4.934,3.494,0,0.0,24.352,17.195,26,-63.91,0.038,0.081546,0.376823,41.447,98.281,37.453,108.758324,3,3,0,6G-GothX
2026-07-08T02:26:59.372354,WEARABLE_01,wearable_sensor,6g_wearable,0.1,19.2,0.8643,0,0.0,0.0,1,2.966,1.824,-7.529,35,-43.55,0.2966,0.521863,0.32463,34.082,98.852,13.195,557.380457,1,1,0,6G-GothX
2026-07-08T02:26:59.382354,RIS_001,ris,6g_device,0.1,19.04,0.885,0,0.0,0.0,0,0.0,-2.538,-5.6,58,-50.35,0.4759,0.0,1.307055,35.622,99.848,3.043,0.0,2,2,0,6G-GothX
2026-07-08T02:26:59.392354,EDGE_AI_01,edge_server,6g_edge_ai,0.1,1.0,0.8859,0,0.0,0.0,1,5.628,2.713,-15.752,5,-48.32,1.478,0.042722,1.108629,39.099,99.591,10.853,48.910795,2,2,0,6G-GothX
2026-07-08T02:26:59.402354,RIS_001,ris,6g_device,0.424,1.0,0.9612,0,0.0,0.0,0,0.0,25.354,4.525,22,-54.23,1.1274,0.056816,0.0,39.358,98.754,35.579,75.0643,2,2,0,6G-GothX
2026-07-08T02:26:59.412354,WARD_01,ward_sensor,6g_ward,0.428,16.61,0.9985,0,0.0,0.0,0,0.0,-0.299,-23.147,28,-47.05,0.6839,0.723985,0.969245,41.258,97.531,16.266,921.80316,1,1,0,6G-GothX
2026-07-08T02:26:59.422354,WEARABLE_02,wearable_sensor,6g_wearable,0.1,15.16,0.993,0,0.0,0.0,1,9.104,15.057,1.464,19,-51.33,1.073,0.82965,0.832229,37.935,99.956,21.522,977.699245,1,1,0,6G-GothX
2026-07-08T02:26:59.432354,WEARABLE_01,wearable_sensor,6g_wearable,0.719,17.42,0.5752,0,0.0,0.0,0,0.0,34.509,27.801,41,-52.9,0.9345,1.375686,1.092867,37.828,94.729,54.666,2037.736426,1,1,0,6G-GothX
2026-07-08T02:26:59.442354,WEARABLE_01,wearable_sensor,6g_wearable,0.1,5.09,0.9307,0,0.0,0.0,0,0.0,24.168,13.575,12,-43.12,0.2688,0.332,0.053889,26.324,99.812,27.696,390.761884,1,1,0,6G-GothX
2026-07-08T02:26:59.452354,WEARABLE_02,wearable_sensor,6g_wearable,0.28,16.44,0.9922,0,0.0,0.0,0,0.0,-10.06,-4.097,16,-62.7,0.8526,1.3595,1.415238,35.553,98.937,-7.35,1580.263428,1,1,0,6G-GothX
2026-07-08T02:26:59.462354,RIS_001,ris,6g_device,0.1,1.0,0.8912,0,0.0,0.0,1,9.556,23.113,18.114,13,-48.73,0.2437,0.033153,0.685639,27.775,99.618,29.778,35.814406,2,2,0,6G-GothX
2026-07-08T02:26:59.472354,WARD_01,ward_sensor,6g_ward,0.295,7.65,0.877,1,1.819,8.337,0,0.0,21.889,4.351,28,-57.19,0.6537,0.611966,1.070264,36.595,96.963,24.766,768.190202,1,1,0,6G-GothX
2026-07-08T02:26:59.482354,GW_01,gateway,6g_ris,0.342,1.0,0.9787,0,0.0,0.0,1,4.212,4.882,-19.695,24,-47.77,0.01,0.04785,1.027988,33.294,99.806,19.537,56.203545,5,5,0,6G-GothX
2026-07-08T02:26:59.492354,6G_CORE,6g_core,6g_core,0.1,1.0,0.9326,0,0.0,0.0,1,4.496,7.61,-9.934,31,-43.43,0.9528,0.0,1.570988,33.312,99.886,14.365,0.0,3,3,0,6G-GothX
2026-07-08T02:26:59.502354,RIS_001,ris,6g_device,0.1,1.0,0.8626,0,0.0,0.0,0,0.0,17.884,1.337,7,-55.77,2.1533,0.026563,1.477784,37.783,99.062,26.136,29.710006,2,2,0,6G-GothX
2026-07-08T02:26:59.512354,RIS_001,ris,6g_device,0.4,1.0,0.9327,1,2.19,8.149,0,0.0,8.736,5.334,26,-57.3,0.7919,0.065258,0.510542,30.339,97.811,18.519,85.030998,2,2,0,6G-GothX
2026-07-08T02:26:59.522354,WEARABLE_02,wearable_sensor,6g_wearable,0.268,1.0,0.9108,0,0.0,0.0,0,0.0,18.159,25.582,17,-47.38,1.3822,0.047522,1.28896,29.914,98.719,25.534,59.705248,1,1,0,6G-GothX
2026-07-08T02:26:59.532354,RIS_001,ris,6g_device,0.155,10.38,0.9528,1,2.797,5.407,1,1.209,11.564,15.467,18,-58.26,1.5333,0.237309,0.27561,32.079,99.664,18.709,266.020615,2,2,0,6G-GothX
2026-07-08T02:26:59.542354,WEARABLE_02,wearable_sensor,6g_wearable,0.269,18.64,0.9925,0,0.0,0.0,1,7.753,11.345,-5.424,21,-52.16,0.4548,1.040777,1.009035,32.989,97.699,17.975,1148.781658,1,1,0,6G-GothX
2026-07-08T02:26:59.552354,GW_01,gateway,6g_ris,0.1,3.158091552119806,0.5946660450852455,0,0.0,0.0,1,8.696,8.667,3.431,32,-49.67,1.6645,0.320007,0.59197,31.666,99.043,15.734,363.462629,5,5,0,6G-GothX
2026-07-08T02:26:59.562354,EDGE_AI_01,edge_server,6g_edge_ai,0.108,1.0,0.9435,0,0.0,0.0,1,1.104,0.168,1.535,3,-31.29,1.0795,0.047701,1.110806,32.5,98.871,4.376,56.227346,2,2,0,6G-GothX
2026-07-08T02:26:59.572354,CLOUD_01,cloud_server,6g_cloud_ai,0.348,1.0,0.9918,0,0.0,0.0,0,0.0,13.555,23.12,49,-45.69,0.9534,0.086974,0.622761,40.786,96.854,22.989,98.062776,1,1,0,6G-GothX
2026-07-08T02:26:59.582354,GW_01,gateway,6g_ris,0.397,1.0,0.992,0,0.0,0.0,1,3.233,9.701,2.643,37,-49.26,0.7834,0.015972,0.947064,37.133,97.937,16.835,18.219384,5,5,0,6G-GothX
2026-07-08T02:26:59.592354,CLOUD_01,cloud_server,6g_cloud_ai,0.272,1.0,0.867,0,0.0,0.0,0,0.0,35.413,17.405,19,-56.21,1.1868,0.059936,0.717579,34.412,99.859,44.134,65.640271,1,1,0,6G-GothX
2026-07-08T02:26:59.602354,CLOUD_01,cloud_server,6g_cloud_ai,0.233,1.0,0.9947,0,0.0,0.0,0,0.0,15.818,-12.454,9,-48.82,0.7025,0.049236,0.156355,31.878,98.897,29.772,58.193536,1,1,0,6G-GothX
2026-07-08T02:26:59.612354,GW_01,gateway,6g_ris,0.226,10.62,0.8594,1,2.61,7.287,0,0.0,17.317,16.492,1,-44.35,1.7726,0.0,0.565037,29.315,61.04480350865247,31.309,0.0,5,5,0,6G-GothX
2026-07-08T02:26:59.622354,GW_01,gateway,6g_ris,0.569,1.0,0.8954,1,3.408,8.769,1,0.0,26.95,24.746,21,-43.38,1.4426,0.09082,0.036369,36.267,35.71474720194991,45.895,131.248879,5,5,0,6G-GothX
2026-07-08T02:26:59.632354,6G_CORE,6g_core,6g_core,0.293,6.0,0.9092,1,3.911,8.398,0,0.0,2.002,15.84,36,-28.91,0.6361,0.021615,0.661294,33.378,99.526,6.949,24.44144,3,3,0,6G-GothX
2026-07-08T02:26:59.642354,WEARABLE_02,wearable_sensor,6g_wearable,0.426,1.0,0.8524,1,3.116,8.764,0,0.0,12.75,-15.249,19,-48.22,0.095,0.071362,0.026994,38.448,97.146,17.431,81.942684,1,1,0,6G-GothX
2026-07-08T02:26:59.652354,CLOUD_01,cloud_server,6g_cloud_ai,0.1,5.21,0.9897,0,0.0,0.0,0,0.0,21.972,0.822,870,-49.27,130.69705696975416,0.021879,0.875337,32.609,99.588,28.527,24.463439,1,1,0,6G-GothX
2026-07-08T02:26:59.662354,EDGE_AI_01,edge_server,6g_edge_ai,0.475,12.47,0.9105,0,0.0,0.0,0,0.0,24.463,9.669,49,-51.69,1.4432,0.467831,0.514484,31.401,97.945,30.346,629.442189,2,2,0,6G-GothX
2026-07-08T02:26:59.672354,GW_01,gateway,6g_ris,0.379,14.06,0.9337,0,0.0,0.0,0,0.0,20.655,12.27,574,-62.77,10.00586716458357,0.384998,0.216917,37.565,97.11,26.184,446.116736,5,5,0,6G-GothX
2026-07-08T02:26:59.682354,CLOUD_01,cloud_server,6g_cloud_ai,0.158,1.0,0.9742,0,0.0,0.0,1,7.939,-5.218,-0.535,13,-44.17,0.01,0.112176,0.0,29.291,99.075,1.848,129.582214,1,1,0,6G-GothX
2026-07-08T02:26:59.692354,EDGE_AI_01,edge_server,6g_edge_ai,0.149,16.83,0.9774,0,0.0,0.0,0,0.0,23.872,2.327,32,-54.08,0.6814,0.466545,1.217718,28.875,99.254,26.748,539.645978,2,2,0,6G-GothX
2026-07-08T02:26:59.702354,CLOUD_01,cloud_server,6g_cloud_ai,0.599,1.0,0.9961,1,142.1707432883485,2.165212956352475,0,0.0,23.789,13.573,11,-58.3,0.1743,0.09055,0.362964,41.774,99.832,33.369,131.672328,1,1,0,6G-GothX
2026-07-08T02:26:59.712354,WARD_01,ward_sensor,6g_ward,0.357,1.0,0.8504,1,2.93,1.353,0,0.0,21.06,3.562,3,-49.85,0.7811,0.127334,0.236908,28.774,97.287,29.924,162.445673,1,1,0,6G-GothX
2026-07-08T02:26:59.722354,WEARABLE_01,wearable_sensor,6g_wearable,0.211,1.0,0.8653,0,0.0,0.0,1,5.871,-5.126,-7.4,12,-43.0,1.1661,0.045121,1.267611,33.775,98.93,0.089,56.110658,1,1,0,6G-GothX
