timestamp,node_id,node_role,6g_band,6g_frequency_ghz,6g_bandwidth_mhz,6g_network_slice,6g_beamforming_gain_db,6g_massive_mimo_streams,6g_isac_capable,6g_sensing_accuracy,6g_quantum_crypto,signal_strength_dbm,temperature_C,mobility_speed_kmh,latency_ms,packet_loss_pct,reliability,cpu_usage_pct,memory_usage_pct,allocated_cpu_pct,allocated_bw_mbps,ai_inference_latency_ms,ai_model_accuracy,data_rate_gbps,battery_pct,num_active_flows,connection_density_per_km2,node_degree,num_neighbors,mobility_flag,generator
2026-07-08T02:26:41.500593,WARD_01,ward_sensor,sub6,1.43,113.8,medical_urgent,2.12,1,1,0.9446,0,-37.62,35.81,0.0,4.8749,0.09968,0.9999923,8.032,15.117,14.616,14.169577,0.0,0.0,0.008991,37.634,7,789595.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.510593,WEARABLE_02,wearable_sensor,sub6,0.675,92.9,medical_urgent,0.52,1,1,0.8405,0,-32.98,36.58,4.9,4.1378,0.0,0.9999992,4.547,19.874,11.888,8.121846,0.0,0.0,0.006786,85.057,6,235635.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.520593,WEARABLE_01,wearable_sensor,sub6,5.408,111.6,medical_urgent,3.78,1,1,0.8943,0,-34.91,35.94,2.99,2.1397,0.047554,0.9999968,4.844,0.0,16.774,13.012169,0.0,0.0,0.009052,91.326,2,562542.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.530593,WEARABLE_02,wearable_sensor,sub6,2.958,84.5,medical_urgent,2.63,1,0,0.0,0,-40.51,36.79,1.37,5.9739,0.020619,0.9999969,8.54,0.0,15.817,6.040339,0.0,0.0,0.004664,87.746,2,901376.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.540593,WEARABLE_01,wearable_sensor,sub6,6.042,89.6,medical_urgent,1.11,1,0,0.0,0,-42.66,35.77,4.15,4.3634,0.0,0.9999985,7.56,6.899,32.206,12.012864,0.0,0.0,0.008827,87.4,8,454004.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.550593,CLOUD_01,cloud_server,THz,106.886,1065.9,medical_urgent,17.21,57,0,0.0,0,-23.78,37.0,0.0,0.6157,0.0,0.9999983,41.154,26.802,46.354,2291.115257,0.475,0.9632,1.562755,99.926,4,836734.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.560593,6G_CORE,6g_core,THz,150.823,801.6,medical_urgent,19.48,1,0,0.0,0,-13.15,35.77,0.0,0.5976,0.0,0.9999908,96.267,58.224,100.0,1032.819843,3.763,0.9226,0.722443,99.958,2,585066.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:41.570593,CLOUD_01,cloud_server,THz,153.733,807.1,medical_urgent,13.38,5,0,0.0,1,-27.0,37.08,0.0,0.5805,0.0,0.9999978,74.167,67.619,88.673,1282.093816,4.697,0.8546,0.980535,99.999,1,967473.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.580593,RIS_001,ris,THz,206.128,978.8,medical_urgent,17.96,1,0,0.0,0,-19.32,36.91,0.0,0.1826,0.055433,0.9999905,38.556,25.094,48.77,1145.234527,4.737,0.9537,0.804885,99.995,8,666956.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.590593,WEARABLE_01,wearable_sensor,sub6,6.724,83.8,medical_urgent,4.31,1,1,0.9311,0,-30.14,36.63,3.62,6.6719,0.0,0.9999989,5.818,0.0,14.896,11.9846,0.0,0.0,0.007868,92.163,4,828579.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.600593,CLOUD_01,cloud_server,THz,202.56,1156.8,medical_urgent,-27.680840375503404,38,0,0.0,0,-100.0,36.9,0.0,0.6555,0.104073,0.9999974,29.483,24.737,42.557,766.246311,0.364,0.9203,0.61763,99.979,1,800159.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.610593,RIS_001,ris,THz,192.07,1033.0,medical_urgent,27.56,1,0,0.0,0,-10.0,36.74,0.0,0.6489,0.072645,0.9999915,76.221,58.492,92.386,356.270815,4.147,0.8724,0.283061,99.962,12,86260.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.620593,WARD_01,ward_sensor,sub6,1.364,80.1,medical_urgent,4.17,1,1,0.8654,0,-30.77,35.78,0.0,8.6156,0.03392,0.9999975,11.379,0.0,22.421,5.227179,0.0,0.0,0.003892,73.569,4,446244.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.630593,CLOUD_01,cloud_server,THz,239.861,1183.2,medical_urgent,13.79,54,0,0.0,1,-29.17,36.17,0.0,0.2537,0.0,0.9999965,100.0,74.937,100.0,1692.428898,2.523,0.8702,1.309933,99.912,8,516792.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.640593,CLOUD_01,cloud_server,THz,272.584,872.0,medical_urgent,23.52,23,0,0.0,0,-14.23,35.83,0.0,0.6264,0.0,0.9999901,100.0,64.578,100.0,1427.479241,1.338,0.8549,1.007208,99.918,6,940925.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.650593,RIS_001,ris,THz,173.923,1003.3,medical_urgent,24.18,1,0,0.0,0,-31.0,36.12,0.0,3.477848842904029,12.793575157557035,0.29707900949425947,95.817,54.323,100.0,1084.936535,1.778,0.9869,0.749198,99.973,5,595096.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.660593,WEARABLE_02,wearable_sensor,sub6,6.257,105.6,medical_urgent,4.32,1,1,0.8682,0,-43.14,36.3,4.24,13.2763,0.0,0.9999968,6.866,4.388,14.351,9.231914,0.0,0.0,0.006732,59.377,4,638319.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.670593,GW_01,gateway,sub6,4.932,87.3,compromised,2.92,33,1,0.8989,0,-46.54,36.73,0.0,4.3064,0.0,0.5980707460326696,51.53,46.549,55.626,30.772042,3.437,0.9766,0.003924612724979033,83.602,3,156805.0,5,5,0,6G-IoT-Flock
2026-07-08T02:26:41.680593,RIS_001,ris,THz,120.395,1155.3,medical_urgent,23.11,1,0,0.0,0,-19.19,36.57,0.0,0.0856,0.0,0.9999905,56.831,49.79,69.657,1737.949784,0.244,0.8959,1.318797,99.97,7,803101.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.690593,EDGE_AI_01,edge_server,mmWave,48.871,384.8,medical_urgent,29.09,57,0,0.0,0,-10.0,36.32,0.0,1.0324,0.0,0.9999929,52.965,31.176,60.152,313.792971,3.685,0.8645,0.252041,99.985,5,863743.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.700593,EDGE_AI_01,edge_server,mmWave,30.718,347.2,medical_urgent,19.68,19,0,0.0,1,-20.84,36.36,0.0,0.105,0.146452,0.9999932,42.216,31.504,57.134,370.781058,3.549,0.9627,0.315114,99.97,1,806448.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.710593,WEARABLE_01,wearable_sensor,sub6,5.997,84.2,medical_urgent,4.92,1,0,0.0,0,-38.17,37.26,2.81,4.9115,0.0,0.9999944,12.545,11.036,14.535,10.68607,0.0,0.0,0.007723,71.992,3,504028.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.720593,RIS_001,ris,THz,145.038,1195.0,medical_urgent,28.93,1,0,0.0,0,-14.86,36.48,0.0,0.5149,0.1327,0.9999955,59.33,56.005,72.265,1173.083132,0.789,0.9409,0.848745,99.941,4,648255.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.730593,GW_01,gateway,mmWave,34.807,419.9,medical_urgent,18.98,38,1,0.9357,1,-34.7,37.67,0.0,0.3666,0.245597,0.9999978,62.381,49.846,74.811,262.662507,4.04,0.9256,0.212029,97.862,1,669938.0,5,5,0,6G-IoT-Flock
2026-07-08T02:26:41.740593,CLOUD_01,cloud_server,THz,277.579,1121.6,medical_urgent,11.91,54,0,0.0,1,-36.74,36.3,0.0,0.4548,0.151535,0.9999906,100.0,68.72,100.0,936.756708,1.326,0.8873,0.76403,99.944,5,884230.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.750593,WEARABLE_01,wearable_sensor,sub6,6.166,115.3,medical_urgent,1.6,1,1,0.8677,0,-29.83,36.0,3.25,1.3659,0.0,0.999995,14.281,20.701,32.646,11.391386,0.0,0.0,0.009425,84.392,6,215396.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.760593,RIS_001,ris,THz,233.427,1111.6,medical_urgent,21.11,1,0,0.0,0,-21.9,35.85,0.0,0.0361,0.064412,0.9999918,76.555,70.625,86.824,2246.698796,3.294,0.8825,1.407182,99.917,5,61774.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.770593,EDGE_AI_01,edge_server,mmWave,44.922,405.6,medical_urgent,21.83,39,0,0.0,0,-23.72,35.88,0.0,1.4933,0.125779,0.9999995,50.997,38.866,69.258,429.452135,2.626,0.9531,0.343938,99.969,8,74558.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.780593,WARD_01,ward_sensor,mmWave,27.094,461.5,medical_urgent,14.7,1,0,0.0,0,-33.03,36.39,0.0,5.1197,0.0,0.9999944,9.579,12.124,18.598,23.604384,0.0,0.0,0.020397,38.438,5,431928.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.790593,CLOUD_01,cloud_server,THz,112.171,1156.1,medical_urgent,14.26,61,0,0.0,1,-26.36,37.08,0.0,0.6084,0.0,0.999991,100.0,78.54,100.0,981.685078,3.965,0.8597,0.730509,99.931,6,98830.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.800593,WEARABLE_02,wearable_sensor,sub6,1.92,103.8,medical_urgent,0.0,1,0,0.0,0,-98.94660827096547,36.44,1.28,5.0298,0.0,0.9999906,7.843,15.094,21.507,16.274881,0.0,0.0,0.011884,63.913,6,654020.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.810593,6G_CORE,6g_core,THz,254.791,886.0,medical_urgent,23.04,1,0,0.0,0,-21.05,35.62,0.0,0.6253,0.0,0.9999903,100.0,71.984,100.0,564.182306,0.578,0.9254,0.46561,99.94,9,54314.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:41.820593,WEARABLE_01,wearable_sensor,mmWave,34.77,340.7,medical_urgent,26.13,1,1,0.9573,0,-10.71,36.86,2.24,2.8181,0.0,0.9999969,13.665,20.171,26.407,30.692948,0.0,0.0,0.025426,91.202,7,453564.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.830593,CLOUD_01,cloud_server,THz,148.767,944.1,medical_urgent,16.43,53,0,0.0,1,-22.22,37.45,0.0,0.6875,0.041984,0.9999933,73.052,54.501,79.686,1085.810901,0.759,0.9425,0.935371,99.953,7,752309.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.840593,WARD_01,ward_sensor,mmWave,50.9,419.9,medical_urgent,10.48,1,1,0.8302,0,-24.74,36.66,0.0,1.0995,0.0,0.9999989,7.971,11.939,19.196,56.042769,0.0,0.0,0.037925,39.776,4,652583.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.850593,6G_CORE,6g_core,THz,269.421,925.5,medical_urgent,16.42,1,0,0.0,0,-28.62,36.47,0.0,0.9425,0.0,0.9999991,86.712,47.325,87.712,564.635112,2.732,0.9296,0.379182,99.994,4,828983.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:41.860593,WARD_01,ward_sensor,sub6,5.795,117.4,medical_urgent,1.61,1,1,0.9338,0,-38.41,36.25,0.0,1.6715,0.085472,0.9999999,4.182,7.122,12.89,18.308338,0.0,0.0,0.01233,80.53,3,755215.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.870593,RIS_001,ris,THz,264.874,978.9,compromised,13.71,1,0,0.0,0,-26.65,36.49,0.0,0.2838,0.20654,0.7813535463630374,72.059,28.661,79.157,1043.350959,1.375,0.9797,0.258856265697954,99.997,2,949105.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.880593,WEARABLE_02,wearable_sensor,sub6,5.774,91.2,medical_urgent,0.87,1,1,0.8748,0,-41.21,36.22,2.49,8.1859,0.021537,0.9999931,6.59,0.0,27.54,8.539095,0.0,0.0,0.005764,66.499,6,713563.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.890593,6G_CORE,6g_core,THz,114.311,1153.7,medical_urgent,11.57,1,0,0.0,0,-33.21,36.54,0.0,0.9254,0.012623,0.9999986,100.0,62.794,100.0,1419.137528,1.811,0.9381,1.209348,99.994,11,661685.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:41.900593,RIS_001,ris,THz,268.581,1113.4,medical_urgent,18.67,1,0,0.0,0,-17.02,35.66,0.0,0.3044,0.187289,0.9999931,61.592,32.095,83.535,1319.907472,1.361,0.9867,1.141692,99.894,4,933666.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.910593,6G_CORE,6g_core,THz,158.578,964.9,medical_urgent,15.04,1,0,0.0,0,-32.92,37.21,0.0,0.7189,0.171678,0.9999946,38.993,17.472,41.775,1288.075686,2.689,0.8795,0.870728,99.852,6,562501.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:41.920593,WEARABLE_02,wearable_sensor,sub6,3.162,91.3,medical_urgent,2.9,1,1,0.8536,0,-34.53,36.62,2.12,11.8911,0.036318,0.9999931,9.252,5.517,29.566,7.613185,0.0,0.0,0.005682,48.252,2,88194.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.930593,6G_CORE,6g_core,THz,239.336,1041.0,medical_urgent,11.78,1,0,0.0,0,-32.98,36.86,0.0,0.7806,0.0,0.999995,100.0,61.763,100.0,1470.587511,0.936,0.9749,0.976046,99.989,3,403712.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:41.940593,WEARABLE_02,wearable_sensor,sub6,4.956,94.7,medical_urgent,0.11,1,1,0.8643,0,-39.98,36.34,0.11,4.1413,0.0,0.9999986,11.349,1.754,22.15,20.437542,0.0,0.0,0.013031,62.279,3,75069.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.950593,WEARABLE_01,wearable_sensor,sub6,3.339,91.0,medical_urgent,2.42,1,0,0.0,0,-31.2,36.29,3.61,12.7605,0.029064,0.9999938,8.251,12.85,20.38,6.819278,0.0,0.0,0.005522,73.707,5,808741.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.960593,RIS_001,ris,THz,225.169,1076.3,medical_urgent,25.54,1,0,0.0,0,-13.67,35.08,0.0,0.9435,0.14589,0.9999915,67.445,43.846,83.266,2115.330063,1.313,0.9318,1.589398,99.846,10,61723.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:41.970593,WEARABLE_01,wearable_sensor,mmWave,27.075,401.6,medical_urgent,15.56,1,1,0.8537,0,-24.23,35.53,3.81,5.6312,0.125886,0.9999964,6.5,0.0,27.888,72.36599,0.0,0.0,0.05085,37.092,5,796980.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.980593,WEARABLE_01,wearable_sensor,sub6,4.884,89.1,medical_urgent,-4.714744341803775,1,0,0.0,0,-100.0,36.34,4.28,7.4856,0.019777,0.9999979,9.042,19.558,12.975,9.23928,0.0,0.0,0.006004,62.342,1,664449.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:41.990593,WEARABLE_01,wearable_sensor,mmWave,50.716,415.3,medical_urgent,25.62,1,1,0.9362,0,-10.0,35.83,4.9,2.4123,0.0,0.9999909,9.467,15.677,23.02,45.480826,0.0,0.0,0.029598,53.525,1,960917.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.000593,WEARABLE_01,wearable_sensor,sub6,0.483,106.4,medical_urgent,4.25,1,0,0.0,0,-32.36,37.39,1.28,4.7677,0.237799,0.999994,11.503,22.323,26.001,17.873784,0.0,0.0,0.011555,32.871,5,835202.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.010593,WEARABLE_01,wearable_sensor,sub6,6.077,100.1,medical_urgent,3.22,1,1,0.8463,0,-41.09,36.01,1.99,9.5051,0.0,0.9999963,7.444,6.88,20.228,14.340967,0.0,0.0,0.009482,86.371,3,439369.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.020593,CLOUD_01,cloud_server,THz,285.047,981.1,medical_urgent,14.96,58,0,0.0,1,-17.12,36.52,0.0,0.0534,0.082099,0.9999911,57.707,47.896,74.692,1296.000488,0.588,0.9253,1.07536,99.998,3,133955.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.030593,CLOUD_01,cloud_server,THz,161.322,974.1,medical_urgent,18.5,64,0,0.0,1,-18.27,36.45,0.0,0.378,0.078841,0.9999906,95.222,56.299,100.0,1030.447384,3.092,0.9324,0.725348,99.933,5,938561.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.040593,WARD_01,ward_sensor,mmWave,27.827,412.3,medical_urgent,14.21,1,1,0.9643,0,-22.05,36.98,0.0,2.1626,0.0,0.9999949,3.913,14.768,17.626,64.913141,0.0,0.0,0.041405,84.123,3,17248.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.050593,WEARABLE_02,wearable_sensor,sub6,6.173,92.7,medical_urgent,3.14,1,0,0.0,0,-35.95,37.55,2.18,1.918,0.243212,0.9999978,4.616,6.803,11.175,17.0791,0.0,0.0,0.011322,63.92,10,770324.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.060593,WARD_01,ward_sensor,sub6,4.866,114.2,medical_urgent,2.39,1,1,0.9567,0,-37.42,36.8,0.0,5.7897,0.067128,0.9999911,9.258,2.126,25.41,9.483153,0.0,0.0,0.008138,60.536,5,845060.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.070593,CLOUD_01,cloud_server,THz,288.928,822.2,medical_urgent,29.92,51,0,0.0,1,-12.22,35.76,0.0,0.8228,0.0,0.9999908,89.447,57.206,100.0,1106.798839,1.906,0.8895,0.775088,99.985,2,38519.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.080593,WEARABLE_02,wearable_sensor,sub6,2.611,94.8,medical_urgent,1.08,1,1,0.9722,0,-43.6,37.79,4.67,14.0473,0.0,0.9999954,8.238,0.0,8.792,12.608717,0.0,0.0,0.00962,53.009,2,769147.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.090593,CLOUD_01,cloud_server,THz,178.075,1133.4,medical_urgent,18.2,13,0,0.0,0,-14.33,35.86,0.0,0.6432,0.0,0.9999968,49.246,40.148,67.17,3901.210515,4.861,0.8505,2.505422,99.984,1,69307.64650638729,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.100593,GW_01,gateway,mmWave,43.693,345.7,medical_urgent,19.4,37,1,0.9321,1,-27.9,36.81,0.0,5.3859,0.13243,0.9999939,35.018,40.017,51.292,254.395569,1.702,0.9211,0.181667,81.433,6,64115.0,5,5,0,6G-IoT-Flock
2026-07-08T02:26:42.110593,WEARABLE_01,wearable_sensor,mmWave,48.726,437.7,medical_urgent,18.53,1,1,0.8446,0,-19.61,36.27,4.63,3.8278,0.0,0.999998,0.872,5.669,10.91,36.477488,0.0,0.0,0.026184,42.825,4,827235.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.120593,CLOUD_01,cloud_server,THz,187.036,1150.1,medical_urgent,0.0,61,0,0.0,0,-47.31493743485258,35.84,0.0,0.2719,0.0,0.9999995,53.766,38.802,65.13,1271.432887,4.039,0.89,0.87002,99.94,2,49426.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.130593,WARD_01,ward_sensor,mmWave,36.507,355.8,medical_urgent,25.62,1,1,0.8486,0,-14.19,36.86,0.0,3.6407,0.0,0.9999928,8.734,14.589,14.931,18.57271,0.0,0.0,0.015506,35.235,9,302912.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.140593,RIS_001,ris,THz,217.284,955.8,medical_urgent,18.57,1,0,0.0,0,-18.84,36.49,0.0,0.9723,0.0,0.9999933,74.154,62.004,82.001,1156.199011,4.287,0.9461,0.765052,99.985,5,360774.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:42.150593,WEARABLE_02,wearable_sensor,sub6,3.041,83.0,medical_urgent,2.38,1,1,0.9187,0,-32.44,36.19,0.71,3.9157,0.061455,0.9999905,9.517,0.0,20.406,9.046426,0.0,0.0,0.006233,46.178,4,23161.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.160593,GW_01,gateway,sub6,6.124,92.3,medical_urgent,0.09,17,0,0.0,1,-34.01,36.71,0.0,6.3891,0.0,0.9999923,26.09,10.551,32.524,32.496047,4.173,0.9105,0.02114,99.321,1,185119.0,5,5,0,6G-IoT-Flock
2026-07-08T02:26:42.170593,WEARABLE_01,wearable_sensor,sub6,1.102,80.2,medical_urgent,3.36,1,1,0.9724,0,-40.71,36.6,3.07,6.7203,0.0,0.9999912,10.063,0.0,22.554,9.129759,0.0,0.0,0.006243,86.03,5,601166.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.180593,WARD_01,ward_sensor,mmWave,25.368,330.9,medical_urgent,13.11,1,1,0.9139,0,-31.72,35.88,0.0,0.5217,0.076348,0.9999909,9.517,0.0,23.852,46.875385,0.0,0.0,0.034836,87.658,5,375580.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.190593,RIS_001,ris,THz,295.457,1061.4,medical_urgent,13.77,1,0,0.0,0,-26.22,37.28,0.0,0.0383,0.003341,0.9999923,100.0,71.818,100.0,1060.913277,4.087,0.9549,0.901522,99.995,6,386288.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:42.200593,WARD_01,ward_sensor,mmWave,43.527,423.4,medical_urgent,14.34,1,0,0.0,0,-12.06,35.77,0.0,2.0526,0.0,0.9999929,5.666,8.268,21.142,28.790012,0.0,0.0,0.023312,77.808,9,709485.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.210593,CLOUD_01,cloud_server,THz,171.449,1144.7,medical_urgent,29.95,60,0,0.0,1,-10.0,35.8,0.0,0.7711,0.038178,0.999995,88.09,64.451,100.0,955.452275,1.986,0.9164,0.699605,99.944,8,322379.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.220593,WEARABLE_02,wearable_sensor,sub6,2.076,112.7,medical_urgent,4.37,1,1,0.826,0,-32.38,36.61,3.96,9.6679,0.0,0.9999999,45.63623942891974,0.215,24.64,13.372181,0.0,0.0,0.009491,83.778,4,854563.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.230593,WEARABLE_02,wearable_sensor,sub6,6.067,94.1,medical_urgent,2.22,1,1,0.8528,0,-42.77,36.14,4.21,3.4697,0.0,0.9999963,9.568,10.801,33.484,5.595942,0.0,0.0,0.003849,75.717,4,738099.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.240593,CLOUD_01,cloud_server,THz,128.717,1181.7,medical_urgent,25.25,35,0,0.0,1,-12.39,36.15,0.0,0.6368,0.008678,0.9999924,50.275,36.473,50.727,2141.568607,2.6,0.9432,1.522917,99.944,8,282438.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.250593,RIS_001,ris,THz,260.267,1142.0,medical_urgent,18.85,1,0,0.0,0,-25.05,37.09,0.0,1.0117,0.0,0.999995,42.073,40.36,48.816,674.015533,2.453,0.9197,0.484113,99.938,5,964980.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:42.260593,6G_CORE,6g_core,THz,158.913,977.2,medical_urgent,27.14,1,0,0.0,0,-20.15,36.56,0.0,0.7031,0.248735,0.9999916,72.273,30.36,86.271,3320.015327,1.948,0.9369,2.202376,99.824,6,329724.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:42.270593,WEARABLE_01,wearable_sensor,sub6,2.564,88.8,medical_urgent,0.25,1,1,0.8038,0,-43.85,35.88,0.39,11.7009,0.122077,0.9999989,8.444,14.515,34.671,7.282047,0.0,0.0,0.005366,76.928,4,108253.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.280593,EDGE_AI_01,edge_server,mmWave,41.122,448.7,medical_urgent,23.77,33,0,0.0,1,-12.63,35.98,0.0,0.5746,0.0,0.9999992,48.884,22.231,51.961,487.007653,2.169,0.9113,0.311103,99.939,8,306246.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:42.290593,GW_01,gateway,mmWave,33.261,332.6,medical_urgent,14.18,8,1,0.8058,1,-17.62,36.53,0.0,1.5471,0.072744,0.9999932,63.48677106419297,27.676,38.623,129.102994,11.142898109704253,0.3546688346470309,0.084408,80.202,8,918800.0,5,5,0,6G-IoT-Flock
2026-07-08T02:26:42.300593,CLOUD_01,cloud_server,THz,111.507,818.5,medical_urgent,11.31,46,0,0.0,0,-24.53,36.78,0.0,0.795,0.0,0.9999927,81.977,52.355,88.068,967.811593,1.034,0.9767,0.715332,99.993,3,436004.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.310593,CLOUD_01,cloud_server,THz,299.785,802.7,medical_urgent,24.11,48,0,0.0,0,-16.3,36.03,0.0,0.885,0.109121,0.9999984,69.452,40.926,71.226,604.828186,2.282,0.9134,0.481466,99.922,4,625494.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.320593,6G_CORE,6g_core,THz,116.685,1154.3,medical_urgent,23.21,1,0,0.0,0,-24.3,36.05,0.0,0.01,0.0,0.9999993,79.488,57.86,86.219,1767.144507,2.872,0.9079,1.491844,99.956,2,838706.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:42.330593,EDGE_AI_01,edge_server,mmWave,50.313,345.5,medical_urgent,27.93,4,0,0.0,0,-10.0,36.2,0.0,2.0848,0.01931,0.9999941,72.391,49.729,73.313,295.699054,1.123,0.9034,0.232565,99.964,1,727098.0,2,2,0,6G-IoT-Flock
2026-07-08T02:26:42.340593,WARD_01,ward_sensor,sub6,6.561,92.5,medical_urgent,4.75,1,1,0.9031,0,-25.93,36.91,0.0,66.04332572810141,17.970099681145157,0.43123644252556126,12.281,23.154,26.161,10.428433,0.0,0.0,0.008182,39.564,3,494838.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.350593,6G_CORE,6g_core,THz,298.78,813.0,medical_urgent,11.05,1,0,0.0,0,-30.91,35.58,0.0,0.3038,0.0,0.9999989,100.0,62.374,100.0,1084.658211,3.757,0.9792,0.738627,99.985,6,600968.0,3,3,0,6G-IoT-Flock
2026-07-08T02:26:42.360593,WARD_01,ward_sensor,sub6,6.886,99.3,medical_urgent,0.95,1,0,0.0,0,-41.68,35.95,0.0,7.0878,0.053105,0.9999985,7.228,0.0,21.211,13.950116,0.0,0.0,0.009248,98.434,4,794346.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.370593,CLOUD_01,cloud_server,THz,221.39,966.9,medical_urgent,15.13,36,0,0.0,0,-22.82,36.7,0.0,0.7929,0.0,0.9999933,87.957,62.037,100.0,645.429617,0.833,0.9161,0.559442,99.82,2,287643.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.380593,WEARABLE_01,wearable_sensor,sub6,2.192,82.3,medical_urgent,1.32,1,0,0.0,0,-36.16,35.87,2.5,9.2003,0.018899,0.9999975,5.603,0.0,16.098,7.668617,0.0,0.0,0.005108,53.383,1,798003.0,1,1,0,6G-IoT-Flock
2026-07-08T02:26:42.390593,WEARABLE_01,wearable_sensor,mmWave,45.193,345.5,medical_urgent,12.19,1,1,0.9067,0,-19.45,36.84,4.14,45.14625543119426,7.847021789667789,0.999991,11.257,10.452,19.423,20.424368,0.0,0.0,0.017383,94.94,4,584363.0,1,1,0,6G-IoT-Flock
